WELL,DEPT,SSTVD,Z,NEU,GGKP
14,2417.2164,2185.60209446803,-2185.60209446803,0.1949,2.36
14,2417.3688,2185.75433320533,-2185.75433320533,0.1984,2.35
14,2417.5212,2185.90657194263,-2185.90657194263,0.1991,2.34
14,2417.6736,2186.05881067993,-2186.05881067993,0.2025,2.35
14,2417.826,2186.21104941723,-2186.21104941723,0.2002,2.35
14,2417.9784,2186.36328815453,-2186.36328815453,0.1972,2.35
14,2418.1308,2186.51552689183,-2186.51552689183,0.1961,2.36
14,2418.2832,2186.66776562913,-2186.66776562913,0.2015,2.37
14,2418.4356,2186.82000436643,-2186.82000436643,0.2004,2.38
14,2418.588,2186.97224310373,-2186.97224310373,0.1928,2.39
14,2418.7404,2187.12448184103,-2187.12448184103,0.19,2.38
14,2418.8928,2187.27672057833,-2187.27672057833,0.1826,2.37
14,2419.0452,2187.42895931563,-2187.42895931563,0.199,2.37
14,2419.1976,2187.58119805293,-2187.58119805293,0.2084,2.38
14,2419.35,2187.73343679023,-2187.73343679023,0.2195,2.42
14,2419.5024,2187.88567552753,-2187.88567552753,0.2118,2.47
14,2419.6548,2188.03791426483,-2188.03791426483,0.2163,2.53
14,2419.8072,2188.19015300213,-2188.19015300213,0.2287,2.57
14,2419.9596,2188.34239173943,-2188.34239173943,0.2465,2.53
14,2420.112,2188.49463047673,-2188.49463047673,0.2683,2.46
14,2420.2644,2188.64686921403,-2188.64686921403,0.2801,2.42
14,2420.4168,2188.79910795133,-2188.79910795133,0.265,2.45
14,2420.5692,2188.95134668863,-2188.95134668863,0.2281,2.51
14,2420.7216,2189.10358542593,-2189.10358542593,0.2035,2.53
14,2420.874,2189.25582416323,-2189.25582416323,0.2,2.51
14,2421.0264,2189.40806284009,-2189.40806284009,0.2,2.49
14,2421.1788,2189.5602949981,-2189.5602949981,0.2037,2.49
14,2421.3312,2189.7125271561,-2189.7125271561,0.2108,2.5
14,2421.4836,2189.86475931411,-2189.86475931411,0.2205,2.52
14,2421.636,2190.01699147211,-2190.01699147211,0.2133,2.52
14,2421.7884,2190.16922363011,-2190.16922363011,0.2074,2.51
14,2421.9408,2190.32145578812,-2190.32145578812,0.1975,2.49
14,2422.0932,2190.47368794612,-2190.47368794612,0.2032,2.48
15,2482.2912,2170.96601889327,-2170.96601889327,0.2254,2.57
15,2482.4436,2171.11839374037,-2171.11839374037,0.2043,2.55
15,2482.596,2171.27076858748,-2171.27076858748,0.1751,2.52
15,2482.7484,2171.42314343458,-2171.42314343458,0.1571,2.49
15,2482.9008,2171.57551828169,-2171.57551828169,0.1515,2.46
15,2483.0532,2171.72789312879,-2171.72789312879,0.1619,2.42
15,2483.2056,2171.8802679759,-2171.8802679759,0.1768,2.38
15,2483.358,2172.032642823,-2172.032642823,0.1938,2.36
15,2483.5104,2172.18501642936,-2172.18501642936,0.2028,2.35
15,2483.6628,2172.33738992967,-2172.33738992967,0.2007,2.35
15,2483.8152,2172.48976342998,-2172.48976342998,0.1951,2.35
15,2483.9676,2172.6421369303,-2172.6421369303,0.189,2.36
15,2484.12,2172.79451043061,-2172.79451043061,0.187,2.36
15,2484.2724,2172.94688393092,-2172.94688393092,0.1836,2.36
15,2484.4248,2173.09925743123,-2173.09925743123,0.1808,2.36
15,2484.5772,2173.25163093155,-2173.25163093155,0.1829,2.36
15,2484.7296,2173.40400443186,-2173.40400443186,0.1847,2.36
15,2484.882,2173.55637793217,-2173.55637793217,0.1903,2.36
15,2485.0344,2173.70875143249,-2173.70875143249,0.1925,2.35
15,2485.1868,2173.8611249328,-2173.8611249328,0.2047,2.34
15,2485.3392,2174.01349843311,-2174.01349843311,0.2187,2.34
15,2485.4916,2174.16587193342,-2174.16587193342,0.2207,2.35
15,2485.644,2174.31824543374,-2174.31824543374,0.2109,2.35
15,2485.7964,2174.47061893405,-2174.47061893405,0.1998,2.36
15,2485.9488,2174.62299243436,-2174.62299243436,0.1974,2.36
15,2486.1012,2174.77536593467,-2174.77536593467,0.2033,2.37
15,2486.2536,2174.92773943499,-2174.92773943499,0.2068,2.37
15,2486.406,2175.0801129353,-2175.0801129353,0.2058,2.36
15,2486.5584,2175.23248643561,-2175.23248643561,0.2036,2.35
15,2486.7108,2175.38485993593,-2175.38485993593,0.2,2.33
15,2486.8632,2175.53723343624,-2175.53723343624,0.1993,2.33
15,2487.0156,2175.68960693655,-2175.68960693655,0.1972,2.34
15,2487.168,2175.84198043686,-2175.84198043686,0.1925,2.35
15,2487.3204,2175.99435393718,-2175.99435393718,0.1908,2.36
15,2487.4728,2176.14672743749,-2176.14672743749,0.1934,2.35
15,2487.6252,2176.2991009378,-2176.2991009378,0.1976,2.34
15,2487.7776,2176.45147443811,-2176.45147443811,0.2004,2.33
15,2487.93,2176.60384793843,-2176.60384793843,0.1988,2.35
15,2488.0824,2176.75622143874,-2176.75622143874,0.1933,2.38
15,2488.2348,2176.90859493905,-2176.90859493905,0.1824,2.42
15,2488.3872,2177.06096843937,-2177.06096843937,0.161,2.46
15,2488.5396,2177.21334193968,-2177.21334193968,0.1451,2.5
15,2488.692,2177.36571543999,-2177.36571543999,0.1369,2.55
15,2488.8444,2177.5180889403,-2177.5180889403,0.1228,2.59
15,2488.9968,2177.67046244062,-2177.67046244062,0.0989,2.63
15,2489.1492,2177.82283594093,-2177.82283594093,0.0796,2.62
15,2489.3016,2177.97520944124,-2177.97520944124,0.0748,2.58
15,2489.454,2178.12758294155,-2178.12758294155,0.0866,2.53
15,2489.6064,2178.27995519812,-2178.27995519812,0.1135,2.49
15,2489.7588,2178.4323273088,-2178.4323273088,0.1397,2.48
15,2489.9112,2178.58469941948,-2178.58469941948,0.1502,2.48
15,2490.0636,2178.73707153015,-2178.73707153015,0.1509,2.49
15,2490.216,2178.88944364083,-2178.88944364083,0.1524,2.51
15,2490.3684,2179.04181575151,-2179.04181575151,0.155,2.52
15,2490.5208,2179.19418786219,-2179.19418786219,0.1532,2.52
15,2490.6732,2179.34655997286,-2179.34655997286,0.1454,2.51
15,2490.8256,2179.49893208354,-2179.49893208354,0.1399,2.49
15,2490.978,2179.65130419422,-2179.65130419422,0.142,2.47
15,2491.1304,2179.80367630489,-2179.80367630489,0.1536,2.45
15,2491.2828,2179.95604841557,-2179.95604841557,0.1733,2.43
15,2491.4352,2180.10842052625,-2180.10842052625,0.1841,2.41
15,2491.5876,2180.26079263692,-2180.26079263692,0.1812,2.39
15,2491.74,2180.4131647476,-2180.4131647476,0.177,2.38
15,2491.8924,2180.56553685828,-2180.56553685828,0.1778,2.37
15,2492.0448,2180.71790896895,-2180.71790896895,0.1822,2.36
15,2492.1972,2180.87028107963,-2180.87028107963,0.1842,2.36
15,2492.3496,2181.02265319031,-2181.02265319031,0.1836,2.37
15,2492.502,2181.17502530098,-2181.17502530098,0.1847,2.39
15,2492.6544,2181.32739741166,-2181.32739741166,0.1869,2.41
15,2492.8068,2181.47976952234,-2181.47976952234,0.1865,2.41
15,2492.9592,2181.63214163301,-2181.63214163301,0.1873,2.41
15,2493.1116,2181.78451374369,-2181.78451374369,0.1896,2.4
15,2493.264,2181.93688585437,-2181.93688585437,0.1867,2.39
15,2493.4164,2182.08925796504,-2182.08925796504,0.1859,2.39
15,2493.5688,2182.24163007572,-2182.24163007572,0.1866,2.38
15,2493.7212,2182.3940021864,-2182.3940021864,0.186,2.37
15,2493.8736,2182.54637429707,-2182.54637429707,0.1833,2.36
15,2494.026,2182.69874640775,-2182.69874640775,0.1807,2.35
15,2494.1784,2182.85111851843,-2182.85111851843,0.1796,2.33
15,2494.3308,2183.0034906291,-2183.0034906291,0.1786,2.32
15,2494.4832,2183.15586273978,-2183.15586273978,0.1775,2.3
15,2494.6356,2183.30823485046,-2183.30823485046,0.1811,2.3
15,2494.788,2183.46060696113,-2183.46060696113,0.1846,2.31
15,2494.9404,2183.61297907181,-2183.61297907181,0.1814,2.32
15,2495.0928,2183.76535118249,-2183.76535118249,0.173,2.34
15,2495.2452,2183.91772329316,-2183.91772329316,0.1674,2.35
15,2495.3976,2184.07009540384,-2184.07009540384,0.1704,2.36
15,2495.55,2184.22246751452,-2184.22246751452,0.1795,2.36
15,2495.7024,2184.37484067088,-2184.37484067088,0.1885,2.35
15,2495.8548,2184.52721398521,-2184.52721398521,0.1926,2.34
15,2496.0072,2184.67958729953,-2184.67958729953,0.19,2.34
15,2496.1596,2184.83196061386,-2184.83196061386,0.1862,2.33
15,2496.312,2184.98433392818,-2184.98433392818,0.186,2.34
15,2496.4644,2185.13670724251,-2185.13670724251,0.191,2.35
15,2496.6168,2185.28908055683,-2185.28908055683,0.1969,2.37
15,2496.7692,2185.44145387116,-2185.44145387116,0.2038,2.37
15,2496.9216,2185.59382718548,-2185.59382718548,0.2102,2.36
15,2497.074,2185.74620049981,-2185.74620049981,0.2145,2.37
15,2497.2264,2185.89857381413,-2185.89857381413,0.2229,2.41
15,2497.3788,2186.05094712846,-2186.05094712846,0.2307,2.46
15,2497.5312,2186.20332044278,-2186.20332044278,0.2288,2.51
15,2497.6836,2186.35569375711,-2186.35569375711,0.2183,2.55
15,2497.836,2186.50806707143,-2186.50806707143,0.21,2.56
15,2497.9884,2186.66044038576,-2186.66044038576,0.1929,2.54
15,2498.1408,2186.81281370008,-2186.81281370008,0.1716,2.5
15,2498.2932,2186.9651870144,-2186.9651870144,0.1631,2.47
15,2498.4456,2187.11756032873,-2187.11756032873,0.172,2.48
15,2498.598,2187.26993364305,-2187.26993364305,0.1915,2.52
15,2498.7504,2187.42230695738,-2187.42230695738,0.2102,2.56
15,2498.9028,2187.5746802717,-2187.5746802717,0.2235,2.56
15,2499.0552,2187.72705358603,-2187.72705358603,0.2239,2.55
15,2499.2076,2187.87942690035,-2187.87942690035,0.2162,2.54
15,2499.36,2188.03180021468,-2188.03180021468,0.2123,2.54
15,2499.5124,2188.184173529,-2188.184173529,0.2128,2.54
15,2499.6648,2188.33654684333,-2188.33654684333,0.2143,2.54
15,2499.8172,2188.48892015765,-2188.48892015765,0.2209,2.54
15,2499.9696,2188.64129347198,-2188.64129347198,0.2313,2.52
16,2916.4788,2157.76892281835,-2157.76892281835,0.1978,2.5
16,2916.6312,2157.90810007888,-2157.90810007888,0.2041,2.47
16,2916.7836,2158.04727733941,-2158.04727733941,0.2218,2.43
16,2916.936,2158.18645459994,-2158.18645459994,0.2292,2.38
16,2917.0884,2158.32563186047,-2158.32563186047,0.2177,2.34
16,2917.2408,2158.46480912101,-2158.46480912101,0.2052,2.3
16,2917.3932,2158.60398638154,-2158.60398638154,0.1942,2.27
16,2917.5456,2158.74316364207,-2158.74316364207,0.1932,2.26
16,2917.698,2158.8823409026,-2158.8823409026,0.1908,2.26
16,2917.8504,2159.02151816313,-2159.02151816313,0.1986,2.27
16,2918.0028,2159.16069542366,-2159.16069542366,0.2032,2.28
16,2918.1552,2159.29987268419,-2159.29987268419,0.2014,2.29
16,2918.3076,2159.43904994472,-2159.43904994472,0.2056,2.3
16,2918.46,2159.57822720525,-2159.57822720525,0.2059,2.31
16,2918.6124,2159.71740446578,-2159.71740446578,0.1981,2.32
16,2918.7648,2159.85658172631,-2159.85658172631,0.1918,2.33
16,2918.9172,2159.99575898684,-2159.99575898684,0.1941,2.33
16,2919.0696,2160.13493624738,-2160.13493624738,0.2014,2.33
16,2919.222,2160.27411350791,-2160.27411350791,0.2072,2.34
16,2919.3744,2160.41329076844,-2160.41329076844,0.1939,2.34
16,2919.5268,2160.55246802897,-2160.55246802897,0.1881,2.33
16,2919.6792,2160.6916452895,-2160.6916452895,0.1835,2.31
16,2919.8316,2160.83082255003,-2160.83082255003,0.1834,2.31
16,2919.984,2160.96999981056,-2160.96999981056,0.179,2.31
16,2920.1364,2161.10922601673,-2161.10922601673,0.1824,2.31
16,2920.2888,2161.24853553462,-2161.24853553462,0.1872,2.3
16,2920.4412,2161.38784505251,-2161.38784505251,0.1952,2.29
16,2920.5936,2161.52715457039,-2161.52715457039,0.1945,2.29
16,2920.746,2161.66646408828,-2161.66646408828,0.1931,2.3
16,2920.8984,2161.80577360617,-2161.80577360617,0.1939,2.3
16,2921.0508,2161.94508312406,-2161.94508312406,0.1856,2.32
16,2921.2032,2162.08439264195,-2162.08439264195,0.1786,2.33
16,2921.3556,2162.22370215984,-2162.22370215984,0.1791,2.35
16,2921.508,2162.36301167773,-2162.36301167773,0.1872,2.36
16,2921.6604,2162.50232119562,-2162.50232119562,0.1887,2.38
16,2921.8128,2162.64163071351,-2162.64163071351,0.1873,2.39
16,2921.9652,2162.7809402314,-2162.7809402314,0.1988,2.4
16,2922.1176,2162.92024974929,-2162.92024974929,0.2105,2.4
16,2922.27,2163.05955926717,-2163.05955926717,0.2197,2.39
16,2922.4224,2163.19886878506,-2163.19886878506,0.2202,2.38
16,2922.5748,2163.33817830295,-2163.33817830295,0.2123,2.37
16,2922.7272,2163.47748782084,-2163.47748782084,0.2005,2.36
16,2922.8796,2163.61679733873,-2163.61679733873,0.1942,2.36
16,2923.032,2163.75610685662,-2163.75610685662,0.198,2.36
16,2923.1844,2163.89541637451,-2163.89541637451,0.1994,2.35
16,2923.3368,2164.0347258924,-2164.0347258924,0.1989,2.34
16,2923.4892,2164.17403541029,-2164.17403541029,0.1923,2.34
16,2923.6416,2164.31334492818,-2164.31334492818,0.1875,2.35
16,2923.794,2164.45265444606,-2164.45265444606,0.1932,2.35
16,2923.9464,2164.59196396395,-2164.59196396395,0.194,2.34
16,2924.0988,2164.73127348184,-2164.73127348184,0.1932,2.34
16,2924.2512,2164.87058299973,-2164.87058299973,0.1894,2.34
16,2924.4036,2165.00989251762,-2165.00989251762,0.1898,2.35
16,2924.556,2165.14920203551,-2165.14920203551,0.1932,2.34
16,2924.7084,2165.2885115534,-2165.2885115534,0.1892,2.33
16,2924.8608,2165.4279444875,-2165.4279444875,0.19,2.32
16,2925.0132,2165.56739780227,-2165.56739780227,0.1995,2.32
16,2925.1656,2165.70685111703,-2165.70685111703,0.2005,2.33
16,2925.318,2165.84630443179,-2165.84630443179,0.1865,2.36
16,2925.4704,2165.98575774656,-2165.98575774656,0.1663,2.42
16,2925.6228,2166.12521106132,-2166.12521106132,0.1466,2.46
16,2925.7752,2166.26466437608,-2166.26466437608,0.1325,2.47
16,2925.9276,2166.40411769085,-2166.40411769085,0.1206,2.47
16,2926.08,2166.54357100561,-2166.54357100561,0.1139,2.49
16,2926.2324,2166.68302432037,-2166.68302432037,0.1083,2.54
16,2926.3848,2166.82247763514,-2166.82247763514,0.0906,2.58
16,2926.5372,2166.9619309499,-2166.9619309499,0.0714,2.6
16,2926.6896,2167.10138426466,-2167.10138426466,0.0593,2.59
16,2926.842,2167.24083757943,-2167.24083757943,0.0635,2.58
16,2926.9944,2167.38029089419,-2167.38029089419,0.0804,2.56
16,2927.1468,2167.51974420896,-2167.51974420896,0.1021,2.57
16,2927.2992,2167.65919752372,-2167.65919752372,0.1218,2.59
16,2927.4516,2167.79865083848,-2167.79865083848,0.1095,2.6
16,2927.604,2167.93810415325,-2167.93810415325,0.0909,2.6
16,2927.7564,2168.07755746801,-2168.07755746801,0.072,2.6
16,2927.9088,2168.21708028089,-2168.21708028089,0.0584,2.62
16,2928.0612,2168.35668754205,-2168.35668754205,0.0533,2.63
16,2928.2136,2168.49629480321,-2168.49629480321,0.0567,2.63
16,2928.366,2168.63590206437,-2168.63590206437,0.0725,2.58
16,2928.5184,2168.77550932553,-2168.77550932553,0.1012,2.51
16,2928.6708,2168.9151165867,-2168.9151165867,0.1387,2.42
16,2928.8232,2169.05472384786,-2169.05472384786,0.1785,2.37
16,2928.9756,2169.19433110902,-2169.19433110902,0.1954,2.35
16,2929.128,2169.33393837018,-2169.33393837018,0.203,2.36
16,2929.2804,2169.47354563135,-2169.47354563135,0.2035,2.35
16,2929.4328,2169.61315289251,-2169.61315289251,0.2059,2.34
16,2929.5852,2169.75276015367,-2169.75276015367,0.2004,2.34
16,2929.7376,2169.89236741483,-2169.89236741483,0.2011,2.34
16,2929.89,2170.031974676,-2170.031974676,0.1991,2.34
16,2930.0424,2170.17158193716,-2170.17158193716,0.1921,2.35
16,2930.1948,2170.31118919832,-2170.31118919832,0.1849,2.36
16,2930.3472,2170.45079645948,-2170.45079645948,0.1857,2.38
16,2930.4996,2170.59040372065,-2170.59040372065,0.1815,2.38
16,2930.652,2170.73001098181,-2170.73001098181,0.1807,2.37
16,2930.8044,2170.86961824297,-2170.86961824297,0.1758,2.37
16,2930.9568,2171.0092322435,-2171.0092322435,0.1841,2.37
16,2931.1092,2171.14899054589,-2171.14899054589,0.1885,2.37
16,2931.2616,2171.28874884827,-2171.28874884827,0.1952,2.36
16,2931.414,2171.42850715065,-2171.42850715065,0.1889,2.36
16,2931.5664,2171.56826545303,-2171.56826545303,0.1906,2.36
16,2931.7188,2171.70802375541,-2171.70802375541,0.1916,2.35
16,2931.8712,2171.8477820578,-2171.8477820578,0.2084,2.35
16,2932.0236,2171.98754036018,-2171.98754036018,0.2135,2.34
16,2932.176,2172.12729866256,-2172.12729866256,0.2126,2.34
16,2932.3284,2172.26705696494,-2172.26705696494,0.2052,2.33
16,2932.4808,2172.40681526732,-2172.40681526732,0.2007,2.33
16,2932.6332,2172.54657356971,-2172.54657356971,0.1969,2.32
16,2932.7856,2172.68633187209,-2172.68633187209,0.192,2.32
16,2932.938,2172.82609017447,-2172.82609017447,0.185,2.32
16,2933.0904,2172.96584847685,-2172.96584847685,0.1778,2.31
16,2933.2428,2173.10560677923,-2173.10560677923,0.19,2.32
16,2933.3952,2173.24536508161,-2173.24536508161,0.1943,2.32
16,2933.5476,2173.385123384,-2173.385123384,0.1992,2.33
16,2933.7,2173.52488168638,-2173.52488168638,0.2024,2.33
16,2933.8524,2173.66463998876,-2173.66463998876,0.2095,2.33
16,2934.0048,2173.80439829114,-2173.80439829114,0.2152,2.36
16,2934.1572,2173.94425107199,-2173.94425107199,0.214,2.4
16,2934.3096,2174.08415750726,-2174.08415750726,0.2327,2.44
16,2934.462,2174.22406394254,-2174.22406394254,0.2514,2.47
16,2934.6144,2174.36397037782,-2174.36397037782,0.2644,2.47
16,2934.7668,2174.5038768131,-2174.5038768131,0.2458,2.46
16,2934.9192,2174.64378324838,-2174.64378324838,0.2236,2.44
16,2935.0716,2174.78368968366,-2174.78368968366,0.2089,2.41
16,2935.224,2174.92359611894,-2174.92359611894,0.2065,2.38
16,2935.3764,2175.06350255422,-2175.06350255422,0.2099,2.36
16,2935.5288,2175.2034089895,-2175.2034089895,0.2064,2.36
16,2935.6812,2175.34331542477,-2175.34331542477,0.2001,2.36
16,2935.8336,2175.48322186005,-2175.48322186005,0.1952,2.38
16,2935.986,2175.62312829533,-2175.62312829533,0.189,2.39
16,2936.1384,2175.76303473061,-2175.76303473061,0.1885,2.4
16,2936.2908,2175.90294116589,-2175.90294116589,0.1886,2.41
16,2936.4432,2176.04284760117,-2176.04284760117,0.195,2.39
16,2936.5956,2176.18275403645,-2176.18275403645,0.2005,2.36
16,2936.748,2176.32266047173,-2176.32266047173,0.2025,2.34
16,2936.9004,2176.46256690701,-2176.46256690701,0.1979,2.34
16,2937.0528,2176.60247334228,-2176.60247334228,0.1975,2.35
16,2937.2052,2176.74241331953,-2176.74241331953,0.1959,2.35
16,2937.3576,2176.88246497631,-2176.88246497631,0.1905,2.34
16,2937.51,2177.02251663308,-2177.02251663308,0.1845,2.34
16,2937.6624,2177.16256828985,-2177.16256828985,0.1911,2.34
16,2937.8148,2177.30261994662,-2177.30261994662,0.2127,2.33
16,2937.9672,2177.44267160339,-2177.44267160339,0.2464,2.3
16,2938.1196,2177.58272326016,-2177.58272326016,0.2719,2.3
16,2938.272,2177.72277491693,-2177.72277491693,0.2452,2.37
16,2938.4244,2177.8628265737,-2177.8628265737,0.2282,2.48
16,2938.5768,2178.00287823047,-2178.00287823047,0.238,2.53
16,2938.7292,2178.14292988724,-2178.14292988724,0.2647,2.5
16,2938.8816,2178.28298154401,-2178.28298154401,0.2778,2.49
16,2939.034,2178.42303320078,-2178.42303320078,0.2732,2.51
16,2939.1864,2178.56308485755,-2178.56308485755,0.2576,2.53
16,2939.3388,2178.70313651432,-2178.70313651432,0.2366,2.53
16,2939.4912,2178.84318817109,-2178.84318817109,0.2189,2.51
17,2540.8128,2150.89267862867,-2150.89267862867,0.2425,2.46
17,2540.9652,2151.02390761053,-2151.02390761053,0.229,2.43
17,2541.1176,2151.15513659239,-2151.15513659239,0.2185,2.39
17,2541.27,2151.28636557425,-2151.28636557425,0.217,2.36
17,2541.4224,2151.41759455611,-2151.41759455611,0.2129,2.37
17,2541.5748,2151.54882353797,-2151.54882353797,0.2039,2.44
17,2541.7272,2151.68005251983,-2151.68005251983,0.1846,2.49
17,2541.8796,2151.81128150169,-2151.81128150169,0.1527,2.51
17,2542.032,2151.94251048355,-2151.94251048355,0.1229,2.49
17,2542.1844,2152.07373946541,-2152.07373946541,0.1064,2.48
17,2542.3368,2152.20496844727,-2152.20496844727,0.1075,2.45
17,2542.4892,2152.33619742913,-2152.33619742913,0.1238,2.4
17,2542.6416,2152.46742641099,-2152.46742641099,0.1433,2.36
17,2542.794,2152.59865539285,-2152.59865539285,0.1637,2.33
17,2542.9464,2152.72988437471,-2152.72988437471,0.183,2.32
17,2543.0988,2152.86113076452,-2152.86113076452,0.1965,2.31
17,2543.2512,2152.99240486494,-2152.99240486494,0.1985,2.32
17,2543.4036,2153.12367896536,-2153.12367896536,0.1918,2.32
17,2543.556,2153.25495306578,-2153.25495306578,0.186,2.32
17,2543.7084,2153.3862271662,-2153.3862271662,0.1868,2.32
17,2543.8608,2153.51750126662,-2153.51750126662,0.1906,2.3
17,2544.0132,2153.64877536704,-2153.64877536704,0.1915,2.28
17,2544.1656,2153.78004946746,-2153.78004946746,0.1909,2.27
17,2544.318,2153.91132356787,-2153.91132356787,0.1907,2.27
17,2544.4704,2154.04259766829,-2154.04259766829,0.1947,2.28
17,2544.6228,2154.17387176871,-2154.17387176871,0.1983,2.3
17,2544.7752,2154.30514586913,-2154.30514586913,0.1941,2.3
17,2544.9276,2154.43641996955,-2154.43641996955,0.1891,2.29
17,2545.08,2154.56769406997,-2154.56769406997,0.187,2.28
17,2545.2324,2154.69896817039,-2154.69896817039,0.1876,2.28
17,2545.3848,2154.83024227081,-2154.83024227081,0.1879,2.29
